Date,Open,High,Low,Close,Volume
12/20/2017 16:00:00,2688.18,2691.01,2676.11,2679.25,0
12/21/2017 16:00:00,2683.02,2692.64,2682.4,2684.57,0
12/22/2017 16:00:00,2684.22,2685.35,2678.13,2683.34,0
12/26/2017 16:00:00,2679.09,2682.74,2677.96,2680.5,0
12/27/2017 16:00:00,2682.1,2685.64,2678.91,2682.62,0
12/28/2017 16:00:00,2686.1,2687.66,2682.69,2687.54,0
12/29/2017 16:00:00,2689.15,2692.12,2673.61,2673.61,0
1/2/2018 16:00:00,2683.73,2695.89,2682.36,2695.81,0
1/3/2018 16:00:00,2697.85,2714.37,2697.77,2713.06,0
1/4/2018 16:00:00,2719.31,2729.29,2719.07,2723.99,0
1/5/2018 16:00:00,2731.33,2743.45,2727.92,2743.15,0
1/8/2018 16:00:00,2742.67,2748.51,2737.6,2747.71,0
1/9/2018 16:00:00,2751.15,2759.14,2747.86,2751.29,0
1/10/2018 16:00:00,2745.55,2750.8,2736.06,2748.23,0
1/11/2018 16:00:00,2752.97,2767.56,2752.78,2767.56,0
1/12/2018 16:00:00,2770.18,2787.85,2769.64,2786.24,0
1/16/2018 16:00:00,2798.96,2807.54,2768.64,2776.42,0
1/17/2018 16:00:00,2784.99,2807.04,2778.38,2802.56,0
1/18/2018 16:00:00,2802.4,2805.83,2792.56,2798.03,0
1/19/2018 16:00:00,2802.6,2810.33,2798.08,2810.3,0
1/22/2018 16:00:00,2809.16,2833.03,2808.12,2832.97,0
1/23/2018 16:00:00,2835.05,2842.24,2830.59,2839.13,0
1/24/2018 16:00:00,2845.42,2852.97,2824.81,2837.54,0
1/25/2018 16:00:00,2846.24,2848.56,2830.94,2839.25,0
1/26/2018 16:00:00,2847.48,2872.87,2846.18,2872.87,0
1/29/2018 16:00:00,2867.23,2870.62,2851.48,2853.53,0
1/30/2018 16:00:00,2832.74,2837.75,2818.27,2822.43,0
1/31/2018 16:00:00,2832.41,2839.26,2813.04,2823.81,0
2/1/2018 16:00:00,2816.45,2835.96,2812.7,2821.98,0
2/2/2018 16:00:00,2808.92,2808.92,2759.97,2762.13,0
2/5/2018 16:00:00,2741.06,2763.39,2638.17,2648.94,0
2/6/2018 16:00:00,2614.78,2701.04,2593.6,2695.14,0
2/7/2018 16:00:00,2690.95,2727.67,2681.33,2681.66,0
2/8/2018 16:00:00,2685.01,2685.27,2580.56,2581,0
2/9/2018 16:00:00,2601.78,2638.67,2532.69,2619.55,0
2/12/2018 16:00:00,2636.75,2672.61,2622.45,2656,0
2/13/2018 16:00:00,2646.27,2668.84,2637.08,2662.94,0
2/14/2018 16:00:00,2651.21,2702.1,2648.89,2698.63,0
2/15/2018 16:00:00,2713.46,2731.51,2689.82,2731.2,0
2/16/2018 16:00:00,2727.14,2754.42,2725.11,2732.22,0
2/20/2018 16:00:00,2722.99,2737.6,2706.76,2716.26,0
2/21/2018 16:00:00,2720.53,2747.75,2701.29,2701.33,0
2/22/2018 16:00:00,2710.42,2731.26,2697.77,2703.96,0
2/23/2018 16:00:00,2715.8,2747.76,2713.74,2747.3,0
2/26/2018 16:00:00,2757.37,2780.64,2753.78,2779.6,0
2/27/2018 16:00:00,2780.45,2789.15,2744.22,2744.28,0
2/28/2018 16:00:00,2753.78,2761.52,2713.54,2713.83,0
3/1/2018 16:00:00,2715.22,2730.89,2659.65,2677.67,0
3/2/2018 16:00:00,2658.89,2696.25,2647.32,2691.25,0
3/5/2018 16:00:00,2681.06,2728.09,2675.75,2720.94,0
3/6/2018 16:00:00,2730.18,2732.08,2711.26,2728.12,0
3/7/2018 16:00:00,2710.18,2730.6,2701.74,2726.8,0
3/8/2018 16:00:00,2732.75,2740.45,2722.65,2738.97,0
3/9/2018 16:00:00,2752.91,2786.57,2751.54,2786.57,0
3/12/2018 16:00:00,2790.54,2796.98,2779.26,2783.02,0
3/13/2018 16:00:00,2792.31,2801.9,2758.68,2765.31,0
3/14/2018 16:00:00,2774.06,2777.11,2744.38,2749.48,0
3/15/2018 16:00:00,2754.27,2763.03,2741.47,2747.33,0
3/16/2018 16:00:00,2750.57,2761.85,2749.97,2752.01,0
3/19/2018 16:00:00,2741.38,2741.38,2694.59,2712.92,0
3/20/2018 16:00:00,2715.05,2724.22,2710.05,2716.94,0
3/21/2018 16:00:00,2714.99,2739.14,2709.79,2711.93,0
3/22/2018 16:00:00,2691.36,2695.68,2641.59,2643.69,0
3/23/2018 16:00:00,2646.71,2657.67,2585.89,2588.26,0
3/26/2018 16:00:00,2619.35,2661.36,2601.81,2658.55,0
3/27/2018 16:00:00,2667.57,2674.78,2596.12,2612.62,0
3/28/2018 16:00:00,2611.3,2632.65,2593.06,2605,0
3/29/2018 16:00:00,2614.41,2659.07,2609.72,2640.87,0
4/2/2018 16:00:00,2633.45,2638.3,2553.8,2581.88,0
4/3/2018 16:00:00,2592.17,2619.14,2575.49,2614.45,0
4/4/2018 16:00:00,2584.04,2649.86,2573.61,2644.69,0
4/5/2018 16:00:00,2657.36,2672.08,2649.58,2662.84,0
4/6/2018 16:00:00,2645.82,2656.88,2586.27,2604.47,0
4/9/2018 16:00:00,2617.18,2653.55,2610.79,2613.16,0
4/10/2018 16:00:00,2638.41,2665.45,2635.78,2656.87,0
4/11/2018 16:00:00,2643.89,2661.43,2639.25,2642.19,0
4/12/2018 16:00:00,2653.83,2674.72,2653.83,2663.99,0
4/13/2018 16:00:00,2676.9,2680.26,2645.05,2656.3,0
4/16/2018 16:00:00,2670.1,2686.49,2665.16,2677.84,0
4/17/2018 16:00:00,2692.74,2713.34,2692.05,2706.39,0
4/18/2018 16:00:00,2710.11,2717.49,2703.63,2708.64,0
4/19/2018 16:00:00,2701.16,2702.84,2681.9,2693.13,0
4/20/2018 16:00:00,2692.56,2693.94,2660.61,2670.14,0
4/23/2018 16:00:00,2675.4,2682.86,2657.99,2670.29,0
4/24/2018 16:00:00,2680.8,2683.55,2617.32,2634.56,0
4/25/2018 16:00:00,2634.92,2645.3,2612.67,2639.4,0
4/26/2018 16:00:00,2651.65,2676.48,2647.16,2666.94,0
4/27/2018 16:00:00,2675.47,2677.35,2659.01,2669.91,0
4/30/2018 16:00:00,2675.05,2682.92,2648.04,2648.05,0
5/1/2018 16:00:00,2643.64,2655.27,2625.41,2654.8,0
5/2/2018 16:00:00,2654.24,2660.87,2631.7,2635.67,0
5/3/2018 16:00:00,2628.08,2637.14,2594.62,2629.73,0
5/4/2018 16:00:00,2621.45,2670.93,2615.32,2663.42,0
5/7/2018 16:00:00,2669.36,2683.35,2664.7,2672.63,0
5/8/2018 16:00:00,2670.26,2676.34,2655.2,2671.92,0
5/9/2018 16:00:00,2678.12,2701.27,2674.14,2697.79,0
5/10/2018 16:00:00,2705.02,2726.11,2704.54,2723.07,0
5/11/2018 16:00:00,2722.7,2732.86,2717.45,2727.72,0
5/14/2018 16:00:00,2733.37,2742.1,2725.47,2730.13,0
5/15/2018 16:00:00,2718.59,2718.59,2701.91,2711.45,0
5/16/2018 16:00:00,2712.62,2727.76,2712.17,2722.46,0
5/17/2018 16:00:00,2719.71,2731.96,2711.36,2720.13,0
5/18/2018 16:00:00,2717.35,2719.5,2709.18,2712.97,0
5/21/2018 16:00:00,2725.95,2739.19,2725.7,2733.01,0
5/22/2018 16:00:00,2738.34,2742.24,2721.88,2724.44,0
5/23/2018 16:00:00,2713.98,2733.33,2709.54,2733.29,0
5/24/2018 16:00:00,2730.94,2731.97,2707.38,2727.76,0
5/25/2018 16:00:00,2723.6,2727.36,2714.99,2721.33,0
5/29/2018 16:00:00,2705.11,2710.67,2676.81,2689.86,0
5/30/2018 16:00:00,2702.43,2729.34,2702.43,2724.01,0
5/31/2018 16:00:00,2720.98,2722.5,2700.68,2705.27,0
6/1/2018 16:00:00,2718.7,2736.93,2718.7,2734.62,0
6/4/2018 16:00:00,2741.67,2749.16,2740.54,2746.87,0
6/5/2018 16:00:00,2748.46,2752.61,2739.51,2748.8,0
6/6/2018 16:00:00,2753.25,2772.39,2748.46,2772.35,0
6/7/2018 16:00:00,2774.84,2779.9,2760.16,2770.37,0
6/8/2018 16:00:00,2765.84,2779.39,2763.59,2779.03,0
6/11/2018 16:00:00,2780.18,2790.21,2780.17,2782,0
6/12/2018 16:00:00,2785.6,2789.8,2778.78,2786.85,0
6/13/2018 16:00:00,2787.94,2791.47,2774.65,2775.63,0
6/14/2018 16:00:00,2783.21,2789.06,2776.52,2782.49,0
6/15/2018 16:00:00,2777.78,2782.81,2761.73,2779.66,0
6/18/2018 16:00:00,2765.79,2774.99,2757.12,2773.75,0
6/19/2018 16:00:00,2752.01,2765.05,2743.19,2762.59,0
6/20/2018 16:00:00,2769.73,2774.86,2763.91,2767.32,0
6/21/2018 16:00:00,2769.28,2769.28,2744.39,2749.76,0
6/22/2018 16:00:00,2760.79,2764.17,2752.68,2754.88,0
6/25/2018 16:00:00,2742.94,2742.94,2698.67,2717.07,0
6/26/2018 16:00:00,2722.12,2732.91,2715.6,2723.06,0
6/27/2018 16:00:00,2728.45,2746.09,2699.38,2699.63,0
6/28/2018 16:00:00,2698.69,2724.34,2691.99,2716.31,0
6/29/2018 16:00:00,2727.13,2743.26,2718.03,2718.37,0
7/2/2018 16:00:00,2704.95,2727.26,2698.95,2726.71,0
7/3/2018 13:00:00,2733.27,2736.58,2711.16,2713.22,0
7/5/2018 16:00:00,2724.19,2737.83,2716.02,2736.61,0
7/6/2018 16:00:00,2737.68,2764.41,2733.52,2759.82,0
7/9/2018 16:00:00,2768.51,2784.65,2768.51,2784.17,0
7/10/2018 16:00:00,2788.56,2795.58,2786.24,2793.84,0
7/11/2018 16:00:00,2779.82,2785.91,2770.77,2774.02,0
7/12/2018 16:00:00,2783.14,2799.22,2781.53,2798.29,0
7/13/2018 16:00:00,2796.93,2804.53,2791.69,2801.31,0
7/16/2018 16:00:00,2801.43,2803.71,2793.39,2798.43,0
7/17/2018 16:00:00,2789.34,2814.19,2789.24,2809.55,0
7/18/2018 16:00:00,2811.35,2816.76,2805.89,2815.62,0
7/19/2018 16:00:00,2809.37,2812.05,2799.77,2804.49,0
7/20/2018 16:00:00,2804.55,2809.7,2800.01,2801.83,0
7/23/2018 16:00:00,2799.17,2808.61,2795.14,2806.98,0
7/24/2018 16:00:00,2820.68,2829.99,2811.12,2820.4,0
7/25/2018 16:00:00,2817.73,2848.03,2817.73,2846.07,0
7/26/2018 16:00:00,2835.49,2845.57,2835.26,2837.44,0
7/27/2018 16:00:00,2842.35,2843.17,2808.34,2818.82,0
7/30/2018 16:00:00,2819,2821.74,2798.11,2802.6,0
7/31/2018 16:00:00,2809.73,2824.46,2808.06,2816.29,0
8/1/2018 16:00:00,2821.17,2825.83,2805.85,2813.36,0
8/2/2018 16:00:00,2800.48,2829.91,2796.34,2827.22,0
8/3/2018 16:00:00,2829.62,2840.38,2827.37,2840.35,0
8/6/2018 16:00:00,2840.29,2853.29,2835.98,2850.4,0
8/7/2018 16:00:00,2855.92,2863.43,2855.92,2858.45,0
8/8/2018 16:00:00,2856.79,2862.44,2853.09,2857.7,0
8/9/2018 16:00:00,2857.19,2862.48,2851.98,2853.58,0
8/10/2018 16:00:00,2839.64,2842.2,2825.81,2833.28,0
8/13/2018 16:00:00,2835.46,2843.4,2819.88,2821.93,0
8/14/2018 16:00:00,2827.88,2843.11,2826.58,2839.96,0
8/15/2018 16:00:00,2827.95,2827.95,2802.49,2818.37,0
8/16/2018 16:00:00,2831.44,2850.49,2831.44,2840.69,0
8/17/2018 16:00:00,2838.32,2855.63,2833.73,2850.13,0
8/20/2018 16:00:00,2853.93,2859.76,2850.62,2857.05,0
8/21/2018 16:00:00,2862.52,2873.23,2861.32,2862.96,0
8/22/2018 16:00:00,2860.99,2867.54,2856.05,2861.82,0
8/23/2018 16:00:00,2860.29,2868.78,2854.03,2856.98,0
8/24/2018 16:00:00,2862.35,2876.16,2862.35,2874.69,0
8/27/2018 16:00:00,2884.69,2898.25,2884.69,2896.74,0
8/28/2018 16:00:00,2901.45,2903.77,2893.5,2897.52,0
8/29/2018 16:00:00,2900.62,2916.5,2898.4,2914.04,0
8/30/2018 16:00:00,2908.94,2912.46,2895.22,2901.13,0
8/31/2018 16:00:00,2898.37,2906.32,2891.73,2901.52,0
9/4/2018 16:00:00,2896.96,2900.18,2885.13,2896.72,0
9/5/2018 16:00:00,2891.59,2894.21,2876.92,2888.6,0
9/6/2018 16:00:00,2888.64,2892.05,2867.29,2878.05,0
9/7/2018 16:00:00,2868.26,2883.81,2864.12,2871.68,0
9/10/2018 16:00:00,2881.39,2886.93,2875.94,2877.13,0
9/11/2018 16:00:00,2871.57,2892.52,2866.78,2887.89,0
9/12/2018 16:00:00,2888.29,2894.65,2879.2,2888.92,0
9/13/2018 16:00:00,2896.85,2906.76,2896.39,2904.18,0
9/14/2018 16:00:00,2906.38,2908.3,2895.77,2904.98,0
9/17/2018 16:00:00,2903.83,2904.65,2886.16,2888.8,0
9/18/2018 16:00:00,2890.74,2911.17,2890.43,2904.31,0
9/19/2018 16:00:00,2906.6,2912.36,2903.82,2907.95,0
9/20/2018 16:00:00,2919.73,2934.8,2919.73,2930.75,0
9/21/2018 16:00:00,2936.76,2940.91,2927.11,2929.67,0
9/24/2018 16:00:00,2921.83,2923.79,2912.63,2919.37,0
9/25/2018 16:00:00,2921.75,2923.95,2913.7,2915.56,0
9/26/2018 16:00:00,2916.98,2931.15,2903.28,2905.97,0
9/27/2018 16:00:00,2911.65,2927.22,2909.27,2914,0
9/28/2018 16:00:00,2910.03,2920.53,2907.5,2913.98,0
10/1/2018 16:00:00,2926.29,2937.06,2917.91,2924.59,0
10/2/2018 16:00:00,2923.8,2931.42,2919.37,2923.43,0
10/3/2018 16:00:00,2931.69,2939.86,2921.36,2925.51,0
10/4/2018 16:00:00,2919.35,2919.78,2883.92,2901.61,0
10/5/2018 16:00:00,2902.54,2909.64,2869.29,2885.57,0
10/8/2018 16:00:00,2877.53,2889.45,2862.08,2884.43,0
10/9/2018 16:00:00,2882.51,2894.83,2874.27,2880.34,0
10/10/2018 16:00:00,2873.9,2874.02,2784.86,2785.68,0
10/11/2018 16:00:00,2776.87,2795.14,2710.51,2728.37,0
10/12/2018 16:00:00,2770.54,2775.77,2729.44,2767.13,0
10/15/2018 16:00:00,2763.83,2775.99,2749.03,2750.79,0
10/16/2018 16:00:00,2767.05,2813.46,2766.91,2809.92,0
10/17/2018 16:00:00,2811.67,2816.94,2781.81,2809.21,0
10/18/2018 16:00:00,2802,2806.04,2755.18,2768.78,0
10/19/2018 16:00:00,2775.66,2797.77,2760.27,2767.78,0
10/22/2018 16:00:00,2773.94,2778.94,2749.22,2755.88,0
10/23/2018 16:00:00,2721.03,2753.59,2691.43,2740.69,0
10/24/2018 16:00:00,2737.87,2742.59,2651.89,2656.1,0
10/25/2018 16:00:00,2674.88,2722.7,2667.84,2705.57,0
10/26/2018 16:00:00,2667.86,2692.38,2628.16,2658.69,0
10/29/2018 16:00:00,2682.65,2706.85,2603.54,2641.25,0
10/30/2018 16:00:00,2640.68,2685.43,2635.34,2682.63,0
10/31/2018 16:00:00,2705.6,2736.69,2705.6,2711.74,0
11/1/2018 16:00:00,2717.58,2741.67,2708.85,2740.37,0
11/2/2018 16:00:00,2745.45,2756.55,2700.44,2723.06,0
11/5/2018 16:00:00,2726.37,2744.27,2717.94,2738.31,0
11/6/2018 16:00:00,2738.4,2756.82,2737.08,2755.45,0
11/7/2018 16:00:00,2774.13,2815.15,2774.13,2813.89,0
11/8/2018 16:00:00,2806.38,2814.75,2794.99,2806.83,0
11/9/2018 16:00:00,2794.1,2794.1,2764.24,2781.01,0
11/12/2018 16:00:00,2773.93,2775.99,2722,2726.22,0
11/13/2018 16:00:00,2730.05,2754.6,2714.98,2722.18,0
11/14/2018 16:00:00,2737.9,2746.8,2685.75,2701.58,0
11/15/2018 16:00:00,2693.52,2735.38,2670.75,2730.2,0
11/16/2018 16:00:00,2718.54,2746.75,2712.16,2736.27,0
11/19/2018 16:00:00,2730.74,2733.16,2681.09,2690.73,0
11/20/2018 16:00:00,2654.6,2669.44,2631.52,2641.89,0
11/21/2018 16:00:00,2657.74,2670.73,2649.82,2649.93,0
11/23/2018 13:00:00,2633.36,2647.55,2631.09,2632.56,0
11/26/2018 16:00:00,2649.97,2674.35,2649.97,2673.45,0
11/27/2018 16:00:00,2663.75,2682.53,2655.89,2682.17,0
11/28/2018 16:00:00,2691.45,2744,2684.38,2743.79,0
11/29/2018 16:00:00,2736.97,2753.75,2722.94,2737.76,0
11/30/2018 16:00:00,2737.76,2760.88,2732.76,2760.17,0
12/3/2018 16:00:00,2790.5,2800.18,2773.38,2790.37,0
12/4/2018 16:00:00,2782.43,2785.93,2697.18,2700.06,0
12/6/2018 16:00:00,2663.51,2696.15,2621.53,2695.95,0
12/7/2018 16:00:00,2691.26,2708.54,2623.14,2633.08,0
12/10/2018 16:00:00,2630.86,2647.51,2583.23,2637.72,0
12/11/2018 16:00:00,2664.44,2674.35,2621.3,2636.78,0
12/12/2018 16:00:00,2658.23,2685.44,2650.26,2651.07,0
12/13/2018 16:00:00,2658.7,2670.19,2637.27,2650.54,0
12/14/2018 16:00:00,2629.68,2635.07,2593.84,2599.95,0
12/17/2018 16:00:00,2590.75,2601.13,2530.54,2545.94,0
12/18/2018 16:00:00,2559.9,2573.99,2528.71,2546.16,0
12/19/2018 16:00:00,2547.05,2585.29,2488.96,2506.96,0
12/20/2018 16:00:00,2496.77,2509.63,2441.18,2467.42,0
12/21/2018 16:00:00,2465.38,2504.41,2408.55,2416.62,0
12/24/2018 13:00:00,2400.56,2410.34,2351.1,2351.1,0
12/26/2018 16:00:00,2363.12,2467.76,2346.58,2467.7,0
12/27/2018 16:00:00,2442.5,2489.1,2397.94,2488.83,0
12/28/2018 16:00:00,2498.77,2520.27,2472.89,2485.74,0
12/31/2018 16:00:00,2498.94,2509.24,2482.82,2506.85,0
1/2/2019 16:00:00,2476.96,2519.49,2467.47,2510.03,0
1/3/2019 16:00:00,2491.92,2493.14,2443.96,2447.89,0
1/4/2019 16:00:00,2474.33,2538.07,2474.33,2531.94,0
1/7/2019 16:00:00,2535.61,2566.16,2524.56,2549.69,0
1/8/2019 16:00:00,2568.11,2579.82,2547.56,2574.41,0
1/9/2019 16:00:00,2580,2595.32,2568.89,2584.96,0
1/10/2019 16:00:00,2573.51,2597.82,2562.02,2596.64,0
1/11/2019 16:00:00,2588.11,2596.27,2577.4,2596.26,0
1/14/2019 16:00:00,2580.31,2589.32,2570.41,2582.61,0
1/15/2019 16:00:00,2585.1,2613.08,2585.1,2610.3,0
1/16/2019 16:00:00,2614.75,2625.76,2612.68,2616.1,0
1/17/2019 16:00:00,2609.28,2645.06,2606.36,2635.96,0
1/18/2019 16:00:00,2651.27,2675.47,2647.58,2670.71,0
1/22/2019 16:00:00,2657.88,2657.88,2617.27,2632.9,0
1/23/2019 16:00:00,2643.48,2653.19,2612.86,2638.7,0
1/24/2019 16:00:00,2638.84,2647.2,2627.01,2642.33,0
1/25/2019 16:00:00,2657.44,2672.38,2657.33,2664.76,0
1/28/2019 16:00:00,2644.97,2644.97,2624.06,2643.85,0
1/29/2019 16:00:00,2644.89,2650.93,2631.05,2640,0
1/30/2019 16:00:00,2653.62,2690.44,2648.34,2681.05,0
1/31/2019 16:00:00,2685.49,2708.95,2678.65,2704.1,0
2/1/2019 16:00:00,2702.32,2716.66,2696.88,2706.53,0
2/4/2019 16:00:00,2706.49,2724.99,2698.75,2724.87,0
2/5/2019 16:00:00,2728.34,2738.98,2724.03,2737.7,0
2/6/2019 16:00:00,2735.05,2738.08,2724.15,2731.61,0
2/7/2019 16:00:00,2717.53,2719.32,2687.26,2706.05,0
2/8/2019 16:00:00,2692.36,2708.07,2681.83,2707.88,0
2/11/2019 16:00:00,2712.4,2718.05,2703.79,2709.8,0
2/12/2019 16:00:00,2722.61,2748.19,2722.61,2744.73,0
2/13/2019 16:00:00,2750.3,2761.85,2748.63,2753.03,0
2/14/2019 16:00:00,2743.5,2757.9,2731.23,2745.73,0
2/15/2019 16:00:00,2760.24,2775.66,2760.24,2775.6,0
2/19/2019 16:00:00,2769.28,2787.33,2767.29,2779.76,0
2/20/2019 16:00:00,2779.05,2789.88,2774.06,2784.7,0
2/21/2019 16:00:00,2780.24,2781.58,2764.55,2774.88,0
2/22/2019 16:00:00,2780.67,2794.2,2779.11,2792.67,0
2/25/2019 16:00:00,2804.35,2813.49,2794.99,2796.11,0
2/26/2019 16:00:00,2792.36,2803.12,2789.47,2793.9,0
2/27/2019 16:00:00,2787.5,2795.76,2775.13,2792.38,0
2/28/2019 16:00:00,2788.11,2793.73,2782.51,2784.49,0
3/1/2019 16:00:00,2798.22,2808.02,2787.38,2803.69,0
3/4/2019 16:00:00,2814.37,2816.88,2767.66,2792.81,0
3/5/2019 16:00:00,2794.41,2796.44,2782.97,2789.65,0
3/6/2019 16:00:00,2790.27,2790.27,2768.69,2771.45,0
3/7/2019 16:00:00,2766.53,2767.25,2739.09,2748.93,0
3/8/2019 16:00:00,2730.79,2744.13,2722.27,2743.07,0
3/11/2019 16:00:00,2747.61,2784,2747.61,2783.3,0
3/12/2019 16:00:00,2787.34,2798.32,2786.73,2791.52,0
3/13/2019 16:00:00,2799.78,2821.24,2799.78,2810.92,0
3/14/2019 16:00:00,2810.38,2815,2803.46,2808.48,0
3/15/2019 16:00:00,2810.79,2830.73,2810.79,2822.48,0
3/18/2019 16:00:00,2822.61,2835.41,2821.99,2832.94,0
3/19/2019 16:00:00,2840.76,2852.42,2823.27,2832.57,0
3/20/2019 16:00:00,2831.34,2843.54,2812.43,2824.23,0
3/21/2019 16:00:00,2819.72,2860.31,2817.38,2854.88,0
3/22/2019 16:00:00,2844.52,2846.16,2800.47,2800.71,0
3/25/2019 16:00:00,2796.01,2809.79,2785.02,2798.36,0
3/26/2019 16:00:00,2812.66,2829.87,2803.99,2818.46,0
3/27/2019 16:00:00,2819.72,2825.56,2787.72,2805.37,0
3/28/2019 16:00:00,2809.4,2819.71,2798.77,2815.44,0
3/29/2019 16:00:00,2828.27,2836.03,2819.23,2834.4,0
4/1/2019 16:00:00,2848.63,2869.4,2848.63,2867.19,0
4/2/2019 16:00:00,2868.24,2872.9,2858.75,2867.24,0
4/3/2019 16:00:00,2876.09,2885.25,2865.17,2873.4,0
4/4/2019 16:00:00,2873.99,2881.28,2867.14,2879.39,0
4/5/2019 16:00:00,2884.16,2893.24,2882.99,2892.74,0
4/8/2019 16:00:00,2888.46,2895.95,2880.78,2895.77,0
4/9/2019 16:00:00,2886.58,2886.88,2873.33,2878.2,0
4/10/2019 16:00:00,2881.37,2889.71,2879.13,2888.21,0
4/11/2019 16:00:00,2891.92,2893.42,2881.99,2888.32,0
4/12/2019 16:00:00,2900.86,2910.54,2898.37,2907.41,0
4/15/2019 16:00:00,2908.32,2909.6,2896.48,2905.58,0
4/16/2019 16:00:00,2912.26,2916.06,2900.71,2907.06,0
4/17/2019 16:00:00,2916.04,2918,2895.45,2900.45,0
4/18/2019 16:00:00,2904.81,2908.4,2891.9,2905.03,0
4/22/2019 16:00:00,2898.78,2909.51,2896.35,2907.97,0
4/23/2019 16:00:00,2909.99,2936.31,2908.53,2933.68,0
4/24/2019 16:00:00,2934,2936.83,2926.05,2927.25,0
4/25/2019 16:00:00,2928.99,2933.1,2912.84,2926.17,0
4/26/2019 16:00:00,2925.81,2939.88,2917.56,2939.88,0
4/29/2019 16:00:00,2940.58,2949.52,2939.35,2943.03,0
4/30/2019 16:00:00,2937.14,2948.22,2924.11,2945.83,0
5/1/2019 16:00:00,2952.33,2954.13,2923.36,2923.73,0
5/2/2019 16:00:00,2922.16,2931.68,2900.5,2917.52,0
5/3/2019 16:00:00,2929.21,2947.85,2929.21,2945.64,0
5/6/2019 16:00:00,2908.89,2937.32,2898.21,2932.47,0
5/7/2019 16:00:00,2913.03,2913.03,2862.6,2884.05,0
5/8/2019 16:00:00,2879.61,2897.96,2873.28,2879.42,0
5/9/2019 16:00:00,2859.84,2875.97,2836.4,2870.72,0
5/10/2019 16:00:00,2863.1,2891.31,2825.39,2881.4,0
5/13/2019 16:00:00,2840.19,2840.19,2801.43,2811.87,0
5/14/2019 16:00:00,2820.12,2852.54,2820.12,2834.41,0
5/15/2019 16:00:00,2820.38,2858.68,2815.08,2850.96,0
5/16/2019 16:00:00,2855.8,2892.15,2855.8,2876.32,0
5/17/2019 16:00:00,2858.6,2885.48,2854.23,2859.53,0
5/20/2019 16:00:00,2841.94,2853.86,2831.29,2840.23,0
5/21/2019 16:00:00,2854.02,2868.88,2854.02,2864.36,0
5/22/2019 16:00:00,2856.06,2865.47,2851.11,2856.27,0
5/23/2019 16:00:00,2836.7,2836.7,2805.49,2822.24,0
5/24/2019 16:00:00,2832.41,2841.36,2820.19,2826.06,0
5/28/2019 16:00:00,2830.03,2840.51,2801.58,2802.39,0
5/29/2019 16:00:00,2790.25,2792.03,2766.06,2783.02,0
5/30/2019 16:00:00,2786.94,2799,2776.74,2788.86,0
5/31/2019 16:00:00,2766.15,2768.98,2750.52,2752.06,0
6/3/2019 16:00:00,2751.53,2763.07,2728.81,2744.45,0
6/4/2019 16:00:00,2762.64,2804.49,2762.64,2803.27,0
6/5/2019 16:00:00,2818.09,2827.28,2800.92,2826.15,0
6/6/2019 16:00:00,2828.51,2852.1,2822.45,2843.49,0
6/7/2019 16:00:00,2852.87,2884.97,2852.87,2873.34,0
6/10/2019 16:00:00,2885.83,2904.77,2885.51,2886.73,0
6/11/2019 16:00:00,2903.27,2910.61,2878.53,2885.72,0
6/12/2019 16:00:00,2882.73,2888.57,2874.68,2879.84,0
6/13/2019 16:00:00,2886.24,2895.24,2881.99,2891.64,0
6/14/2019 16:00:00,2886.82,2894.45,2879.62,2886.98,0
6/17/2019 16:00:00,2889.75,2897.27,2887.3,2889.67,0
6/18/2019 16:00:00,2906.71,2930.79,2905.44,2917.75,0
6/19/2019 16:00:00,2920.55,2931.74,2911.43,2926.46,0
6/20/2019 16:00:00,2949.6,2958.06,2931.5,2954.18,0
6/21/2019 16:00:00,2952.71,2964.15,2946.87,2950.46,0
6/24/2019 16:00:00,2951.42,2954.92,2944.05,2945.35,0
6/25/2019 16:00:00,2945.78,2946.52,2916.01,2917.38,0
6/26/2019 16:00:00,2926.07,2932.59,2912.99,2913.78,0
6/27/2019 16:00:00,2919.66,2929.3,2918.85,2924.92,0
6/28/2019 16:00:00,2932.94,2943.98,2929.05,2941.76,0
7/1/2019 16:00:00,2971.41,2977.93,2952.22,2964.33,0
7/2/2019 16:00:00,2964.66,2973.21,2955.92,2973.01,0
7/3/2019 13:00:00,2978.08,2995.84,2977.96,2995.82,0
7/5/2019 16:00:00,2978.08,2995.84,2967.97,2990.41,0
7/8/2019 16:00:00,2979.77,2980.76,2970.09,2975.95,0
7/9/2019 16:00:00,2965.52,2981.9,2963.44,2979.63,0
7/10/2019 16:00:00,2989.3,3002.98,2984.62,2993.07,0
7/11/2019 16:00:00,2999.62,3002.33,2988.8,2999.91,0
7/12/2019 16:00:00,3003.36,3013.92,3001.87,3013.77,0
7/15/2019 16:00:00,3017.8,3017.8,3008.77,3014.3,0
7/16/2019 16:00:00,3012.13,3015.02,3001.15,3004.04,0
7/17/2019 16:00:00,3005.1,3005.26,2984.25,2984.42,0
7/18/2019 16:00:00,2978.87,2998.28,2973.09,2995.11,0
7/19/2019 16:00:00,3004.26,3006.02,2975.86,2976.61,0
7/22/2019 16:00:00,2981.93,2990.71,2976.65,2985.03,0
7/23/2019 16:00:00,2994.74,3005.9,2988.56,3005.47,0
7/24/2019 16:00:00,2998.77,3019.59,2996.82,3019.56,0
7/25/2019 16:00:00,3016.26,3016.31,2997.24,3003.67,0
